#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
srr4295175_ms_5_72   -          VOG6281              -             0.0012   15.1   5.4     0.002   14.4   5.4   1.2   1   0   0   1   1   1   1 -
sib1_ms_5_84         -          VOG6291              -              5e-05   18.9   0.7   8.2e-05   18.3   0.7   1.4   1   1   0   1   1   1   1 -
fferm_ms_11_73       -          VOG6300              -             0.0012   15.3   0.0    0.0033   13.9   0.0   1.7   1   0   0   1   1   1   1 -
KP06_gp48               -          VOG6311              -             0.0025   14.4   1.3      0.12    8.9   0.1   2.2   2   0   0   2   2   2   2 -
nc_024711_crassphage_50 -          VOG6311              -             0.0025   14.4   1.3      0.12    8.9   0.1   2.2   2   0   0   2   2   2   2 -
sib1_ms_5_18            -          VOG6330              -            9.1e-06   22.0   0.1   1.1e-05   21.7   0.1   1.1   1   0   0   1   1   1   1 -
cs_ms_21_67             -          VOG6330              -             0.0004   16.7   1.6      0.18    8.1   0.4   2.6   1   1   1   2   2   2   2 -
KP06_gp67               -          VOG6330              -              0.012   11.9  10.5    0.0086   12.4   7.9   2.1   2   0   0   2   2   2   0 -
nc_024711_crassphage_69 -          VOG6330              -              0.013   11.9  10.5    0.0086   12.4   7.9   2.1   2   0   0   2   2   2   0 -
inf125_s_2_170          -          VOG6330              -              0.014   11.8   3.2       1.7    5.0   0.1   3.1   1   1   2   3   3   3   0 -
inf125_s_2_14        -          VOG6354              -             0.0049   12.9   0.1    0.0049   12.9   0.1   1.0   1   0   0   1   1   1   1 -
err975045_s_1_51     -          VOG6363              -            4.9e-06   22.0   0.1   1.4e-05   20.5   0.1   1.8   1   1   0   1   1   1   1 -
err975045_s_1_88     -          VOG6373              -              0.014    9.8  16.6    0.0022   12.5   4.9   2.5   2   1   1   3   3   3   0 -
KP06_gp64               -          VOG6381              -              0.028   10.8   2.1     0.074    9.5   0.2   2.8   3   0   0   3   3   3   0 -
nc_024711_crassphage_66 -          VOG6381              -              0.028   10.8   2.1     0.074    9.5   0.2   2.8   3   0   0   3   3   3   0 -
inf125_s_2_38        -          VOG6389              -              0.033   10.8   4.8       0.5    7.0   0.8   2.7   1   1   1   2   2   2   0 -
sib1_ms_5_37         -          VOG6392              -              0.047   10.3   2.6      0.04   10.5   0.1   2.2   2   0   0   2   2   2   0 -
fferm_ms_11_58       -          VOG6401              -             0.0014   14.7   0.2    0.0018   14.4   0.2   1.1   1   0   0   1   1   1   1 -
KP06_gp70            -          VOG6417              -             0.0073   12.1   0.5     0.023   10.6   0.5   1.8   1   0   0   1   1   1   1 -
srr4295175_ms_5_70   -          VOG6421              -            0.00056   14.8   3.8   0.00075   14.3   3.8   1.3   1   1   0   1   1   1   1 -
cs_ms_21_7           -          VOG6423              -             0.0061   13.0   0.0     0.023   11.1   0.0   2.0   1   0   0   1   1   1   1 -
hvcf_a6_ms_4_83      -          VOG6425              -             0.0027   13.6   1.6    0.0044   13.0   0.2   2.0   2   0   0   2   2   2   1 -
eld241-t0_s_1_93     -          VOG6436              -            0.00012   18.9   0.2   0.00014   18.7   0.2   1.0   1   0   0   1   1   1   1 -
inf125_s_2_170       -          VOG6476              -            2.2e-05   20.1  26.6    0.0011   14.5  10.7   2.5   1   1   1   2   2   2   2 -
err844030_ms_1_13    -          VOG6476              -            0.00011   17.8  28.1    0.0002   17.0   8.0   2.6   1   1   2   3   3   3   2 -
sib1_ms_5_28         -          VOG6476              -             0.0031   13.0   4.4    0.0042   12.6   4.4   1.2   1   0   0   1   1   1   1 -
inf125_s_2_49        -          VOG6488              -            0.00095   13.7   0.0    0.0011   13.5   0.0   1.1   1   0   0   1   1   1   1 -
KP06_gp80               -          VOG6516              -              0.004   13.5   0.1    0.0079   12.5   0.1   1.6   1   0   0   1   1   1   1 -
nc_024711_crassphage_82 -          VOG6516              -             0.0041   13.4   0.1     0.008   12.5   0.1   1.6   1   0   0   1   1   1   1 -
fferm_ms_11_99       -          VOG6524              -            4.6e-05   19.5   0.2     0.081    8.9   0.1   2.2   2   0   0   2   2   2   2 -
KP06_gp35               -          VOG6530              -            0.00031   16.8   0.8   0.00062   15.8   0.8   1.4   1   0   0   1   1   1   1 -
nc_024711_crassphage_35 -          VOG6530              -            0.00031   16.8   0.8   0.00062   15.8   0.8   1.4   1   0   0   1   1   1   1 -
hvcf_a6_ms_4_35         -          VOG6530              -              0.001   15.1   6.0    0.0028   13.7   0.5   2.6   1   1   1   2   2   2   2 -
hvcf_a6_ms_4_42      -          VOG6538              -             0.0036   13.9   0.4    0.0036   13.9   0.4   2.2   2   2   0   2   2   2   1 -
err844030_ms_1_18    -          VOG6540              -            1.6e-07   28.0   0.7   1.6e-07   28.0   0.7   2.9   2   1   1   3   3   3   1 -
eld241-t0_s_1_148    -          VOG6545              -            0.00021   17.4   0.1     0.024   10.8   0.0   2.2   1   1   1   2   2   2   2 -
fferm_ms_11_62       -          VOG6551              -            1.8e-05   20.7   0.3    0.0011   14.9   0.0   2.1   1   1   1   2   2   2   2 -
cs_ms_21_14          -          VOG6556              -              0.004   13.4   0.7    0.0078   12.5   0.3   1.8   2   1   0   2   2   2   1 -
KP06_gp01            -          VOG6560              -               0.15    6.5  11.1      0.16    6.4  11.1   1.0   1   0   0   1   1   1   0 -
inf125_s_2_104       -          VOG6586              -            5.9e-06   21.0   0.0   7.8e-06   20.6   0.0   1.1   1   0   0   1   1   1   1 -
err975045_s_1_44     -          VOG6595              -              0.017   11.4   1.6      0.02   11.1   0.2   1.9   2   0   0   2   2   2   0 -
fferm_ms_11_53       -          VOG6597              -             0.0016   14.7   0.7     0.031   10.6   0.1   2.1   2   0   0   2   2   2   2 -
cs_ms_21_86          -          VOG6606              -               0.14    8.8   9.2      0.14    8.8   6.3   2.2   1   1   1   2   2   2   0 -
fferm_ms_11_99       -          VOG6621              -             0.0053   12.7   0.0     0.013   11.5   0.0   1.6   1   0   0   1   1   1   1 -
nc_024711_crassphage_57 -          VOG6638              -              0.015   11.5   0.8     0.052    9.7   0.8   2.1   1   1   0   1   1   1   0 -
KP06_gp55               -          VOG6638              -              0.015   11.4   0.9     0.053    9.7   0.9   2.1   1   1   0   1   1   1   0 -
err975045_s_1_82        -          VOG6644              -             0.0019   15.0   0.5    0.0045   13.8   0.4   1.6   1   1   0   1   1   1   1 -
KP06_gp67               -          VOG6644              -              0.058   10.3   9.5     0.098    9.5   1.3   2.8   1   1   1   2   2   2   0 -
nc_024711_crassphage_69 -          VOG6644              -              0.059   10.2   9.6     0.098    9.5   1.3   2.8   1   1   1   2   2   2   0 -
inf125_s_2_19           -          VOG6644              -               0.28    8.1  10.5       0.8    6.6   8.4   2.6   1   1   1   2   2   2   0 -
err975045_s_1_58        -          VOG6644              -                6.6    3.7  12.1       1.3    5.9   0.5   3.6   2   2   1   3   3   3   0 -
cs_ms_21_68          -          VOG6659              -             0.0057   13.2   0.1     0.018   11.6   0.1   1.8   1   0   0   1   1   1   1 -
hvcf_a6_ms_4_10      -          VOG6665              -              0.037   10.4   5.1      0.01   12.2   1.4   2.0   2   1   0   2   2   2   0 -
srr4295175_ms_5_70   -          VOG6683              -             0.0026   14.1   0.1    0.0047   13.2   0.1   1.4   1   0   0   1   1   1   1 -
inf125_s_2_64        -          VOG6693              -              0.026   10.6   5.0      0.17    8.0   0.4   2.5   2   0   0   2   2   2   0 -
nc_024711_crassphage_43 -          VOG6702              -             0.0015   14.5   0.1    0.0015   14.4   0.1   1.0   1   0   0   1   1   1   1 -
inf125_s_2_85        -          VOG6737              -              0.032   10.7   3.1      0.16    8.4   0.1   2.7   2   1   1   3   3   3   0 -
srr4295175_ms_5_37      -          VOG6786              -            3.2e-07   26.7   0.2   3.6e-07   26.5   0.2   1.1   1   0   0   1   1   1   1 -
nc_024711_crassphage_37 -          VOG6786              -            3.5e-07   26.5   0.0   3.9e-07   26.4   0.0   1.1   1   0   0   1   1   1   1 -
KP06_gp36               -          VOG6786              -              8e-07   25.4   0.0   9.4e-07   25.1   0.0   1.1   1   0   0   1   1   1   1 -
eld241-t0_s_1_111       -          VOG6786              -            0.00014   18.2   2.2   0.00016   18.0   2.2   1.1   1   0   0   1   1   1   1 -
err975045_s_1_21     -          VOG6787              -               0.13    8.7   4.7         2    4.9   0.0   3.0   1   1   2   3   3   3   0 -
inf125_s_2_64        -          VOG6792              -              5e-05   19.7   0.6     5e-05   19.7   0.6   2.0   2   0   0   2   2   2   1 -
err844030_ms_1_63    -          VOG6814              -             0.0015   14.7   0.3    0.0018   14.4   0.3   1.2   1   0   0   1   1   1   1 -
fferm_ms_11_85       -          VOG6827              -             0.0039   13.5   0.0    0.0067   12.7   0.0   1.3   1   0   0   1   1   1   1 -
inf125_s_2_86        -          VOG6837              -              0.057    9.9   4.9     0.039   10.5   0.4   2.1   1   1   1   2   2   2   0 -
hvcf_a6_ms_4_56      -          VOG6868              -              0.049   10.1   6.5    0.0059   13.1   2.3   1.7   2   1   0   2   2   2   0 -
srr4295175_ms_5_72   -          VOG6879              -               0.08    9.3  10.9     0.046   10.1   3.0   2.5   1   1   1   2   2   2   0 -
inf125_s_2_35        -          VOG6893              -              0.014   11.9   1.3     0.038   10.5   0.1   2.3   3   0   0   3   3   3   0 -
fferm_ms_11_37       -          VOG6894              -             0.0024   13.6   0.2     0.037    9.7   0.0   2.1   2   0   0   2   2   2   2 -
err975045_s_1_5      -          VOG6908              -            0.00086   15.6   0.2    0.0026   14.1   0.2   1.8   1   0   0   1   1   1   1 -
inf125_s_2_104       -          VOG6918              -            3.5e-07   25.2   0.0   0.00059   14.6   0.0   2.1   1   1   1   2   2   2   2 -
eld241-t0_s_1_152    -          VOG6918              -            0.00018   16.3   0.1     0.071    7.7   0.1   2.1   2   0   0   2   2   2   2 -
sib1_ms_5_48         -          VOG6934              -             0.0056   13.3   0.0     0.077    9.7   0.1   2.2   2   0   0   2   2   2   1 -
fferm_ms_11_80       -          VOG6936              -             0.0051   12.8   0.0    0.0091   12.0   0.0   1.4   1   0   0   1   1   1   1 -
srr4295175_ms_5_88   -          VOG6946              -             0.0082   12.0   0.1     0.018   10.9   0.1   1.5   1   0   0   1   1   1   1 -
cs_ms_21_12          -          VOG6988              -             0.0014   13.8   0.1     0.037    9.1   0.0   2.1   2   0   0   2   2   2   2 -
inf125_s_2_14        -          VOG7011              -              0.002   14.5   0.2     0.002   14.5   0.2   1.0   1   0   0   1   1   1   1 -
err975045_s_1_54     -          VOG7033              -            0.00023   17.0   0.6    0.0013   14.5   0.6   2.0   1   1   0   1   1   1   1 -
fferm_ms_11_92       -          VOG7033              -            0.00076   15.3   0.2     0.047    9.5   0.1   2.0   1   1   1   2   2   2   2 -
err975045_s_1_29     -          VOG7041              -             0.0017   14.6   0.4    0.0017   14.6   0.4   1.9   2   0   0   2   2   2   1 -
KP06_gp55               -          VOG7054              -             0.0086   11.4   9.1     0.011   11.0   8.5   1.5   1   1   0   1   1   1   1 -
nc_024711_crassphage_57 -          VOG7054              -             0.0096   11.3   9.2      0.01   11.2   8.3   1.5   1   1   0   1   1   1   1 -
eld241-t0_s_1_59     -          VOG7061              -              0.011   10.6   0.4     0.011   10.6   0.4   1.0   1   0   0   1   1   1   0 -
err844030_ms_1_36    -          VOG7068              -            8.6e-06   20.3   0.1   1.7e-05   19.3   0.1   1.4   1   0   0   1   1   1   1 -
eld241-t0_s_1_91     -          VOG7068              -             0.0012   13.1   0.0    0.0013   13.0   0.0   1.0   1   0   0   1   1   1   1 -
fferm_ms_11_90       -          VOG7099              -            3.1e-09   32.5   0.0   6.8e-09   31.4   0.0   1.5   1   0   0   1   1   1   1 -
eld241-t0_s_1_111       -          VOG7113              -            3.3e-07   26.4   0.4   3.5e-07   26.3   0.4   1.0   1   0   0   1   1   1   1 -
fferm_ms_11_91          -          VOG7113              -            1.5e-05   21.0   0.2   2.2e-05   20.5   0.2   1.2   1   0   0   1   1   1   1 -
KP06_gp36               -          VOG7113              -            1.9e-05   20.7   0.0   2.1e-05   20.6   0.0   1.1   1   0   0   1   1   1   1 -
nc_024711_crassphage_37 -          VOG7113              -            2.7e-05   20.3   0.0   3.3e-05   20.0   0.0   1.1   1   0   0   1   1   1   1 -
srr4295175_ms_5_37      -          VOG7113              -            5.7e-05   19.2   0.0   7.2e-05   18.9   0.0   1.1   1   0   0   1   1   1   1 -
hvcf_a6_ms_4_16      -          VOG7129              -               0.14    8.5   5.9       1.1    5.6   0.9   2.4   2   1   0   2   2   2   0 -
cs_ms_21_67          -          VOG7133              -             0.0059   13.1   0.7     0.014   11.9   0.1   2.0   2   0   0   2   2   2   1 -
cs_ms_21_7           -          VOG7136              -                5.6    3.1  43.1     0.018   11.1  23.1   3.2   3   0   0   3   3   3   0 -
inf125_s_2_14        -          VOG7145              -             0.0027   13.5   0.6     0.003   13.4   0.6   1.1   1   0   0   1   1   1   1 -
srr4295175_ms_5_70   -          VOG7145              -              0.021   10.6   2.0      0.22    7.4   0.2   2.5   2   1   1   3   3   3   0 -
err975045_s_1_81     -          VOG7145              -               0.18    7.7   6.1     0.033   10.0   2.6   1.6   2   0   0   2   2   2   0 -
inf125_s_2_134       -          VOG7156              -             0.0093   12.3   0.0     0.012   12.0   0.0   1.1   1   0   0   1   1   1   1 -
inf125_s_2_8         -          VOG7182              -            2.5e-05   18.5   0.1   2.5e-05   18.5   0.1   1.0   1   0   0   1   1   1   1 -
srr4295175_ms_5_41   -          VOG7189              -             0.0013   15.1   0.5     0.012   12.0   0.0   2.1   2   0   0   2   2   2   1 -
err844030_ms_1_4     -          VOG7221              -              0.051   10.1   2.5      0.25    7.9   0.1   2.7   2   0   0   2   2   2   0 -
err975045_s_1_78     -          VOG7227              -             0.0065   12.6   2.3      0.01   12.0   2.3   1.5   1   1   0   1   1   1   1 -
srr4295175_ms_5_7    -          VOG7235              -            0.00035   17.0   0.6   0.00035   17.0   0.6   2.3   2   1   0   2   2   2   1 -
inf125_s_2_19        -          VOG7235              -              0.033   10.7   3.7     0.072    9.6   3.7   1.6   1   0   0   1   1   1   0 -
hvcf_a6_ms_4_11      -          VOG7245              -             0.0086   12.4   0.9      0.82    6.0   0.1   2.3   1   1   1   2   2   2   2 -
srr4295175_ms_5_72   -          VOG7253              -              0.007   12.8   1.2      0.36    7.3   0.1   3.0   3   0   0   3   3   3   2 -
srr4295175_ms_5_16   -          VOG7332              -              0.003   13.7   0.1    0.0052   12.9   0.1   1.3   1   0   0   1   1   1   1 -
KP06_gp40               -          VOG7338              -             0.0064   12.7   0.3    0.0067   12.6   0.3   1.0   1   0   0   1   1   1   1 -
nc_024711_crassphage_41 -          VOG7338              -             0.0067   12.6   0.3    0.0071   12.5   0.3   1.0   1   0   0   1   1   1   1 -
eld241-t0_s_1_36     -          VOG7341              -              0.061    9.2   4.3     0.064    9.1   4.3   1.0   1   0   0   1   1   1   0 -
cs_ms_21_15          -          VOG7363              -            0.00065   15.7   0.4   0.00076   15.5   0.4   1.2   1   0   0   1   1   1   1 -
inf125_s_2_93        -          VOG7389              -            0.00011   18.8   0.0   0.00012   18.7   0.0   1.1   1   0   0   1   1   1   1 -
cs_ms_21_42          -          VOG7407              -            3.6e-12   41.1   0.5   4.4e-09   31.0   0.0   2.1   2   0   0   2   2   2   2 -
KP06_gp35               -          VOG7416              -            1.3e-15   54.0   9.8   4.5e-15   52.2   9.8   1.8   1   1   0   1   1   1   1 -
nc_024711_crassphage_35 -          VOG7416              -            1.3e-15   53.9   9.8   4.6e-15   52.2   9.8   1.8   1   1   0   1   1   1   1 -
fferm_ms_11_39          -          VOG7416              -            3.6e-07   26.4   0.5   6.8e-07   25.5   0.5   1.4   1   0   0   1   1   1   1 -
fferm_ms_11_63          -          VOG7416              -            6.8e-05   19.0   0.6   9.8e-05   18.5   0.6   1.2   1   0   0   1   1   1   1 -
srr4295175_ms_5_21      -          VOG7416              -             0.0038   13.3   2.7    0.0052   12.9   2.4   1.6   1   1   0   1   1   1   1 -
err975045_s_1_21     -          VOG7430              -             0.0011   14.9   6.7     0.022   10.6   1.1   2.3   1   1   1   2   2   2   2 -
inf125_s_2_100          -          VOG7442              -            5.3e-05   19.0   0.0    0.0018   14.0   0.0   2.7   2   0   0   2   2   2   1 -
err844030_ms_1_87       -          VOG7442              -            0.00036   16.3   0.0    0.0007   15.4   0.0   1.4   1   0   0   1   1   1   1 -
nc_024711_crassphage_26 -          VOG7442              -             0.0023   13.7   0.1      0.17    7.5   0.0   2.2   2   0   0   2   2   2   2 -
KP06_gp53               -          VOG7453              -             0.0009   15.2   0.4    0.0011   15.0   0.4   1.1   1   0   0   1   1   1   1 -
nc_024711_crassphage_55 -          VOG7453              -            0.00093   15.2   0.4    0.0011   15.0   0.4   1.1   1   0   0   1   1   1   1 -
sib1_ms_5_18         -          VOG7454              -             0.0012   15.2   0.4    0.0015   14.9   0.4   1.1   1   0   0   1   1   1   1 -
srr4295175_ms_5_70   -          VOG7454              -             0.0023   14.2   1.8    0.0036   13.6   1.8   1.3   1   1   0   1   1   1   1 -
sib1_ms_5_39         -          VOG7454              -               0.69    6.2  28.5      0.16    8.3   3.3   4.6   2   1   1   3   3   3   0 -
hvcf_a6_ms_4_1       -          VOG7458              -             0.0026   13.7   0.6    0.0092   12.0   0.1   2.1   2   0   0   2   2   2   1 -
KP06_gp35               -          VOG7483              -            0.00016   18.2   1.3   0.00016   18.2   1.3   2.4   1   1   1   2   2   2   1 -
nc_024711_crassphage_35 -          VOG7483              -            0.00016   18.2   1.3   0.00016   18.2   1.3   2.4   1   1   1   2   2   2   1 -
eld241-t0_s_1_153    -          VOG7486              -            0.00018   17.5   0.2   0.00091   15.2   0.0   2.1   1   1   1   2   2   2   1 -
KP06_gp67               -          VOG7496              -            6.5e-05   18.3   1.0   0.00015   17.1   1.0   1.6   1   0   0   1   1   1   1 -
nc_024711_crassphage_69 -          VOG7496              -            6.5e-05   18.3   1.0   0.00015   17.1   1.0   1.6   1   0   0   1   1   1   1 -
KP06_gp85               -          VOG7524              -              0.002   14.6   1.0    0.0032   13.9   1.0   1.3   1   0   0   1   1   1   1 -
nc_024711_crassphage_87 -          VOG7524              -             0.0021   14.6   1.0    0.0032   13.9   1.0   1.3   1   0   0   1   1   1   1 -
sib1_ms_5_18         -          VOG7534              -             0.0011   14.9   1.0      0.58    6.2   0.1   2.8   1   1   2   3   3   3   3 -
eld241-t0_s_1_100    -          VOG7557              -            9.5e-06   21.8   9.6   1.9e-05   20.8   9.5   1.7   1   1   0   1   1   1   1 -
srr4295175_ms_5_33   -          VOG7608              -              0.013   12.0   3.6     0.018   11.5   3.6   1.2   1   0   0   1   1   1   0 -
hvcf_a6_ms_4_65      -          VOG7611              -             0.0014   14.8   0.0    0.0023   14.1   0.0   1.4   1   0   0   1   1   1   1 -
sib1_ms_5_8          -          VOG7635              -             0.0018   14.6   0.1    0.0088   12.3   0.1   2.0   2   0   0   2   2   2   1 -
eld241-t0_s_1_165    -          VOG7654              -              0.003   13.7   0.2    0.0037   13.4   0.2   1.2   1   0   0   1   1   1   1 -
inf125_s_2_19        -          VOG7668              -             0.0077   12.6   0.9       0.8    6.1   0.1   2.7   2   0   0   2   2   2   2 -
hvcf_a6_ms_4_33      -          VOG7690              -             0.0085   12.5   0.5      0.17    8.3   0.2   2.3   1   1   1   2   2   2   2 -
sib1_ms_5_10         -          VOG7712              -               0.34    7.3   7.0      0.21    8.0   0.7   3.7   4   0   0   4   4   4   0 -
sib1_ms_5_82         -          VOG7714              -            0.00036   17.2   0.7   0.00063   16.4   0.7   1.4   1   0   0   1   1   1   1 -
sib1_ms_5_17         -          VOG7718              -            1.2e-13   46.2  14.8   2.1e-11   38.8   1.0   2.3   1   1   0   2   2   2   2 -
inf125_s_2_8         -          VOG7718              -             0.0027   12.0   0.1    0.0027   12.0   0.1   1.0   1   0   0   1   1   1   1 -
inf125_s_2_77        -          VOG7742              -               0.01   12.3   0.1     0.014   11.8   0.1   1.2   1   0   0   1   1   1   0 -
inf125_s_2_119       -          VOG7789              -             0.0072   10.8   0.1    0.0081   10.6   0.1   1.0   1   0   0   1   1   1   1 -
inf125_s_2_10        -          VOG7809              -             0.0012   14.9   0.5    0.0021   14.1   0.2   1.6   2   0   0   2   2   2   1 -
KP06_gp40               -          VOG7825              -             0.0029   13.8   0.4    0.0032   13.7   0.4   1.3   1   1   0   1   1   1   1 -
nc_024711_crassphage_41 -          VOG7825              -             0.0031   13.8   0.4    0.0034   13.6   0.4   1.3   1   1   0   1   1   1   1 -
eld241-t0_s_1_63     -          VOG7839              -             0.0037   13.7   2.4     0.045   10.3   0.2   2.1   1   1   1   2   2   2   2 -
fferm_ms_11_20       -          VOG7843              -             0.0042   13.2   0.8    0.0097   12.0   0.1   1.9   2   0   0   2   2   2   1 -
err844030_ms_1_83    -          VOG7853              -             0.0031   13.9   5.9      0.12    8.9   0.8   3.0   2   1   0   2   2   2   2 -
err975045_s_1_21     -          VOG7887              -             0.0015   13.9   8.8    0.0018   13.6   8.8   1.1   1   0   0   1   1   1   1 -
fferm_ms_11_20       -          VOG7888              -            0.00056   16.2   0.1   0.00077   15.7   0.1   1.2   1   0   0   1   1   1   1 -
srr4295175_ms_5_51   -          VOG7891              -             0.0032   13.6   0.0     0.006   12.7   0.0   1.5   1   0   0   1   1   1   1 -
sib1_ms_5_18         -          VOG7893              -             0.0012   15.1   0.7     0.016   11.5   0.2   2.2   1   1   1   2   2   2   1 -
err975045_s_1_78     -          VOG7893              -             0.0024   14.2   0.2    0.0034   13.7   0.2   1.3   1   0   0   1   1   1   1 -
sib1_ms_5_18         -          VOG7906              -            1.8e-06   24.3   0.8   1.9e-06   24.2   0.8   1.1   1   0   0   1   1   1   1 -
inf125_s_2_170       -          VOG7906              -              0.063    9.7  12.9     0.023   11.2   1.4   3.3   1   1   1   3   3   3   0 -
fferm_ms_11_81       -          VOG7941              -            9.1e-05   18.0   0.4   0.00015   17.3   0.2   1.5   1   1   1   2   2   2   1 -
eld241-t0_s_1_151    -          VOG7941              -            0.00071   15.1   0.1   0.00074   15.0   0.1   1.2   1   0   0   1   1   1   1 -
hvcf_a6_ms_4_26      -          VOG7962              -             0.0062   13.0   0.3     0.019   11.5   0.3   1.8   1   0   0   1   1   1   1 -
err975045_s_1_90     -          VOG7999              -             0.0012   14.9   3.1      0.11    8.5   0.0   2.3   2   0   0   2   2   2   2 -
sib1_ms_5_18         -          VOG8043              -            0.00091   15.4   0.2    0.0012   15.1   0.2   1.2   1   0   0   1   1   1   1 -
eld241-t0_s_1_6      -          VOG8094              -             0.0041   13.5   0.0     0.014   11.7   0.0   1.7   1   1   1   2   2   2   1 -
hvcf_a6_ms_4_86      -          VOG8111              -             0.0069   12.8   0.1       2.8    4.4   0.0   3.3   3   0   0   3   3   3   2 -
fferm_ms_11_62       -          VOG8114              -              0.012   12.1   0.1     0.023   11.2   0.0   1.5   2   0   0   2   2   2   0 -
sib1_ms_5_72         -          VOG8117              -             0.0084   11.7   0.0     0.013   11.1   0.0   1.3   1   1   0   1   1   1   1 -
KP06_gp67               -          VOG8134              -            1.3e-06   23.4   8.8   9.7e-05   17.3   2.8   2.5   2   1   0   2   2   2   2 -
nc_024711_crassphage_69 -          VOG8134              -            1.4e-06   23.4   8.9   9.8e-05   17.3   2.8   2.5   2   1   0   2   2   2   2 -
fferm_ms_11_93       -          VOG8137              -             0.0056   13.0   0.2    0.0087   12.4   0.2   1.3   1   0   0   1   1   1   1 -
hvcf_a6_ms_4_61      -          VOG8149              -             0.0018   14.0   0.0    0.0062   12.3   0.0   1.7   2   0   0   2   2   2   1 -
sib1_ms_5_47         -          VOG8168              -             0.0094   12.6   2.8     0.015   12.0   0.9   2.1   2   0   0   2   2   2   1 -
err975045_s_1_21     -          VOG8168              -              0.022   11.4   7.4     0.072    9.8   7.4   1.9   1   1   0   1   1   1   0 -
hvcf_a6_ms_4_77      -          VOG8168              -              0.091    9.4   9.2     0.011   12.4   4.0   2.1   2   1   0   2   2   2   0 -
eld241-t0_s_1_132    -          VOG8171              -               0.01   10.3   0.0     0.011   10.2   0.0   1.1   1   0   0   1   1   1   0 -
eld241-t0_s_1_36     -          VOG8171              -              0.017    9.6   2.3     0.018    9.5   2.3   1.0   1   0   0   1   1   1   0 -
hvcf_a6_ms_4_72      -          VOG8207              -            2.1e-09   33.5   0.0   2.5e-09   33.2   0.0   1.1   1   0   0   1   1   1   1 -
err844030_ms_1_95    -          VOG8214              -             0.0022   13.7   0.1    0.0027   13.4   0.1   1.2   1   0   0   1   1   1   1 -
err975045_s_1_21     -          VOG8224              -             0.0042   13.3   4.2       0.1    8.9   0.9   3.1   1   1   2   3   3   3   3 -
fferm_ms_11_17       -          VOG8232              -             0.0096   12.8   0.7      0.76    6.7   0.0   2.5   2   1   0   2   2   2   2 -
srr4295175_ms_5_41   -          VOG8256              -              0.057    9.3   4.6      0.21    7.5   0.3   2.1   1   1   0   2   2   2   0 -
inf125_s_2_77        -          VOG8261              -             0.0076   12.3   0.0     0.009   12.0   0.0   1.1   1   0   0   1   1   1   1 -
err844030_ms_1_100   -          VOG8289              -             0.0048   12.9   0.0     0.016   11.1   0.0   2.0   2   0   0   2   2   2   1 -
fferm_ms_11_26       -          VOG8332              -              0.012   12.6   6.5     0.035   11.1   6.5   1.9   1   0   0   1   1   1   0 -
srr4295175_ms_5_77   -          VOG8343              -              0.058    7.6   5.0     0.072    7.3   5.0   1.1   1   0   0   1   1   1   0 -
srr4295175_ms_5_71   -          VOG8356              -             0.0038   13.1   0.2    0.0049   12.8   0.2   1.1   1   0   0   1   1   1   1 -
eld241-t0_s_1_80     -          VOG8372              -             0.0081   12.6   0.0     0.025   11.1   0.0   1.8   1   0   0   1   1   1   1 -
err844030_ms_1_102   -          VOG8408              -            0.00044   16.2   0.1    0.0012   14.8   0.1   1.7   1   0   0   1   1   1   1 -
srr4295175_ms_5_67   -          VOG8422              -            0.00074   15.6   0.0    0.0011   15.0   0.0   1.2   1   0   0   1   1   1   1 -
srr4295175_ms_5_74   -          VOG8440              -               0.01   12.3   2.1     0.011   12.2   2.1   1.1   1   0   0   1   1   1   0 -
inf125_s_2_85        -          VOG8473              -            1.2e-05   21.5   1.9   1.6e-05   21.1   1.9   1.1   1   0   0   1   1   1   1 -
eld241-t0_s_1_134    -          VOG8473              -            0.00014   18.1   1.0   0.00019   17.6   0.9   1.3   1   1   0   1   1   1   1 -
err844030_ms_1_77    -          VOG8473              -            0.00091   15.4   0.2    0.0012   15.0   0.2   1.2   1   0   0   1   1   1   1 -
sib1_ms_5_2          -          VOG8478              -             0.0049   13.1   0.0    0.0068   12.7   0.0   1.2   1   0   0   1   1   1   1 -
srr4295175_ms_5_33   -          VOG8481              -              0.029   10.5   4.6     0.043    9.9   4.6   1.3   1   0   0   1   1   1   0 -
sib1_ms_5_26         -          VOG8489              -            0.00025   16.9   2.8   0.00025   16.9   2.8   1.6   2   0   0   2   2   2   1 -
err844030_ms_1_77    -          VOG8506              -            1.7e-17   60.2   0.7   2.3e-17   59.8   0.7   1.2   1   0   0   1   1   1   1 -
inf125_s_2_85        -          VOG8506              -            6.5e-13   45.3   4.1   1.3e-12   44.4   4.1   1.4   1   1   0   1   1   1   1 -
eld241-t0_s_1_134    -          VOG8506              -            8.3e-13   45.0   1.8   9.3e-13   44.8   1.8   1.0   1   0   0   1   1   1   1 -
cs_ms_21_70          -          VOG8527              -             0.0027   14.5   0.2     0.018   11.9   0.2   2.5   1   0   0   1   1   1   1 -
eld241-t0_s_1_146    -          VOG8564              -             0.0038   13.5   1.4      0.66    6.3   0.4   2.5   2   0   0   2   2   2   2 -
